,ATM,Total,OK,criticidad
961,C825,1728000.0,OK,
962,1325,995780.0,OK,
963,4789,1234720.0,OK,
964,A856,726820.0,OK,
965,E428,767660.0,OK,
966,E429,1076840.0,OK,
967,E430,924320.0,OK,
968,4266,961300.0,OK,
969,4298,2165000.0,OK,
970,4330,2401800.0,OK,
971,4338,638540.0,OK,
972,4347,458560.0,Fail,
973,E895,746060.0,OK,
974,2469,515700.0,Fail,
975,2514,915040.0,OK,
976,2520,366560.0,Fail,
977,8452,650840.0,OK,
978,A243,386660.0,OK,
979,1322,1253700.0,OK,
980,B600,1483200.0,OK,
981,B601,921600.0,OK,
982,B602,1555100.0,OK,
983,B603,1725800.0,OK,
984,B604,1556200.0,OK,
985,B605,1076500.0,OK,
986,2448,552000.0,OK,
987,A502,621980.0,OK,
988,D605,740380.0,OK,
989,D606,853900.0,OK,
990,D607,709700.0,OK,
991,0029,1621600.0,OK,
992,0030,585600.0,OK,
993,5523,503540.0,Fail,
994,E557,411840.0,Fail,
995,E558,807420.0,OK,
996,0389,1620900.0,OK,
997,2637,1237800.0,OK,
998,3866,1157100.0,OK,
999,4970,954040.0,OK,
1000,E701,1071820.0,OK,
1001,E702,1242240.0,OK,
1002,B619,834200.0,OK,
1003,B621,954300.0,OK,
1004,B622,1472300.0,OK,
1005,4711,706100.0,OK,
1006,7689,555540.0,OK,
1007,D170,940140.0,OK,
1008,D741,1272200.0,OK,
1009,D742,501880.0,OK,
1010,D743,715300.0,OK,
1011,0856,772400.0,OK,
1012,A028,566050.0,OK,
1013,A029,1515600.0,OK,
1014,A030,1597400.0,OK,
1015,D019,779000.0,OK,
1016,D020,717900.0,OK,
1017,D021,491900.0,Fail,
1018,A482,1405500.0,OK,
1019,A519,1905400.0,OK,
1020,A530,1598800.0,OK,
1021,6220,599420.0,OK,
1022,6221,1232460.0,OK,
1023,6222,675600.0,OK,
1024,E896,512820.0,OK,
1025,C401,1197400.0,OK,
1026,C402,1074600.0,OK,
1027,C403,932800.0,OK,
1028,3867,831820.0,OK,
1029,A616,819300.0,OK,
1030,E145,1018680.0,OK,
1031,E146,333780.0,Fail,
1032,8039,1368900.0,OK,
1033,8150,1163700.0,OK,
1034,8184,964300.0,OK,
1035,8813,573780.0,OK,
1036,8826,1110220.0,OK,
1037,5740,978200.0,OK,
1038,B909,1836900.0,OK,
1039,B910,968600.0,OK,
1040,B911,1582500.0,OK,
1041,B912,844400.0,OK,
1042,8755,840240.0,OK,
1043,D617,875860.0,OK,
1044,D618,732140.0,OK,
1045,D619,722780.0,OK,
1046,C599,1448100.0,OK,
1047,C600,1087000.0,OK,
1048,C601,1321900.0,OK,
1049,C602,1902600.0,OK,
1050,3706,305140.0,Fail,
1051,7994,689500.0,OK,
1052,9504,602760.0,OK,
1053,E305,907140.0,OK,
1054,E306,935380.0,OK,
1055,7917,1054500.0,OK,
1056,4182,776050.0,OK,
1057,6021,875520.0,OK,
1058,6030,727220.0,OK,
1059,2603,837400.0,OK,
1060,C829,1016500.0,OK,
1061,C830,1831100.0,OK,
1062,6987,205420.0,Fail,
1063,E431,252120.0,Fail,
1064,E432,701700.0,OK,
1065,9487,1614300.0,OK,
1066,9491,1420000.0,OK,
1067,9492,1591900.0,OK,
1068,8854,625860.0,OK,
1069,8855,807280.0,OK,
1070,5205,1416900.0,OK,
1071,5206,1804400.0,OK,
1072,4929,766350.0,OK,
1073,4932,778620.0,OK,
1074,C136,2142900.0,OK,
1075,C137,1749800.0,OK,
1076,2593,1085180.0,OK,
1077,3382,1096360.0,OK,
1078,D907,1260440.0,OK,
1079,D982,244660.0,Fail,
1080,D983,914060.0,OK,
1081,7348,473600.0,Fail,
1082,7349,533000.0,Fail,
1083,9612,1816100.0,OK,
1084,7768,815460.0,OK,
1085,9907,484000.0,OK,
1086,9910,1379300.0,OK,
1087,0379,1520800.0,OK,
1088,0388,1563600.0,OK,
1089,0476,1901700.0,OK,
1090,0502,1216600.0,OK,
1091,0550,591660.0,OK,
1092,0601,874800.0,OK,
1093,0616,777860.0,OK,
1094,4084,396180.0,Fail,
1095,9361,477820.0,Fail,
1096,2607,1474400.0,OK,
1097,C831,1476000.0,OK,
1098,C832,1680600.0,OK,
1099,C833,1760200.0,OK,
1100,5315,1061800.0,OK,
1101,E434,483360.0,Fail,
1102,E435,629380.0,OK,
1103,0039,1050400.0,OK,
1104,0045,1119200.0,OK,
1105,0053,1502100.0,OK,
1106,0056,1547100.0,OK,
1107,0060,1171800.0,OK,
1108,1952,1160800.0,OK,
1109,2004,1324900.0,OK,
1110,7080,525460.0,OK,
1111,E559,506500.0,Fail,
1112,E560,488640.0,Fail,
1113,A644,1847700.0,OK,
1114,A645,1694400.0,OK,
1115,A646,1469600.0,OK,
1116,8763,828960.0,OK,
1117,D257,1063820.0,OK,
1118,D258,1148140.0,OK,
1119,2386,1202900.0,OK,
1120,2387,1059800.0,OK,
1121,8955,538340.0,OK,
1122,B054,1275000.0,OK,
1123,B055,906900.0,OK,
1124,B056,1349700.0,OK,
1125,3174,416360.0,Fail,
1126,9884,481500.0,Fail,
1127,E226,1308440.0,OK,
1128,E227,603320.0,OK,
1129,A912,1042500.0,OK,
1130,A913,1184200.0,OK,
1131,A914,1030900.0,OK,
1132,A915,1993200.0,OK,
1133,3175,857980.0,OK,
1134,D189,968520.0,OK,
1135,D190,895480.0,OK,
1136,D191,836300.0,OK,
1137,4883,1283900.0,OK,
1138,4899,1015300.0,OK,
1139,4959,1844900.0,OK,
1140,3176,1070700.0,OK,
1141,D192,987820.0,OK,
1142,D193,708540.0,OK,
1143,1445,1237000.0,OK,
1144,1456,1425800.0,OK,
1145,1474,1354300.0,OK,
1146,6965,1356140.0,OK,
1147,7054,941180.0,OK,
1148,7056,921220.0,OK,
1149,7059,442040.0,OK,
1150,0870,1095000.0,OK,
1151,C138,1356300.0,OK,
1152,C139,1804500.0,OK,
1153,9391,439960.0,Fail,
1154,B171,390020.0,Fail,
1155,B204,720160.0,OK,
1156,D984,907120.0,OK,
1157,D985,914300.0,OK,
1158,8064,0.0,Fail,C
1159,8088,0.0,Fail,C
1160,4729,0.0,Fail,C
1161,6684,0.0,Fail,C
1162,6819,0.0,Fail,C
1163,7474,0.0,Fail,C
1164,B695,1086200.0,OK,
1165,B696,1168400.0,OK,
1166,3042,445960.0,Fail,
1167,D828,788940.0,OK,
1168,D829,939320.0,OK,
1169,A167,1525800.0,OK,
1170,A169,1576900.0,OK,
1171,0413,232100.0,Fail,
1172,D030,689320.0,OK,
1173,D031,198100.0,Fail,
1174,3819,1391700.0,OK,
1175,3820,1826000.0,OK,
1176,3821,1015350.0,OK,
1177,3927,1389540.0,OK,
1178,3928,687420.0,OK,
1179,E969,956940.0,OK,
1180,A805,520000.0,Fail,
1181,C603,297700.0,Fail,
1182,C604,962600.0,OK,
1183,C605,242900.0,Fail,
1184,5545,364220.0,Fail,
1185,E307,496780.0,Fail,
1186,E808,474980.0,Fail,
1187,0117,1289400.0,OK,
1188,0147,1184200.0,OK,
1189,2456,677800.0,OK,
1190,4732,716500.0,OK,
1191,C369,892520.0,OK,
1192,0938,712000.0,OK,
1193,B057,386100.0,Fail,
1194,B058,343300.0,Fail,
1195,B059,1359500.0,OK,
1196,4057,614960.0,OK,
1197,4786,506740.0,Fail,
1198,E228,790180.0,OK,
1199,E229,492320.0,Fail,
1200,E230,1340060.0,OK,
1201,3683,1621100.0,OK,
1202,3687,1938100.0,OK,
1203,3717,1954600.0,OK,
1204,4261,645680.0,OK,
1205,6839,818360.0,OK,
1206,6842,657340.0,OK,
1207,1477,1503700.0,OK,
1208,1485,1684400.0,OK,
1209,1486,1714500.0,OK,
1210,1488,1699100.0,OK,
1211,1489,1302600.0,OK,
1212,7060,619260.0,OK,
1213,7061,633040.0,OK,
1214,9004,728560.0,OK,
1215,1491,2220800.0,OK,
1216,1497,1075100.0,OK,
1217,1505,2096400.0,OK,
1218,5636,156200.0,Fail,
1219,7063,886080.0,OK,
1220,7064,1047520.0,OK,
1221,E912,1298460.0,OK,
1222,C834,789300.0,OK,
1223,C835,1660400.0,OK,
1224,C836,832200.0,OK,
1225,7022,666480.0,OK,
1226,E436,933540.0,OK,
1227,E437,870120.0,OK,
1228,2436,2049500.0,OK,
1229,A202,1816500.0,OK,
1230,C140,1841700.0,OK,
1231,C141,1699600.0,OK,
1232,C142,2080200.0,OK,
1233,C143,1376500.0,OK,
1234,C144,1530700.0,OK,
1235,4779,703580.0,OK,
1236,9607,685400.0,OK,
1237,D986,959240.0,OK,
1238,D987,449620.0,OK,
1239,5561,1820500.0,OK,
1240,8246,1235100.0,OK,
1241,8247,1322900.0,OK,
1242,4236,472420.0,Fail,
1243,6280,490180.0,Fail,
1244,0393,1995800.0,OK,
1245,0471,894100.0,OK,
1246,A611,691340.0,OK,
1247,E703,1057640.0,OK,
1248,E704,835720.0,OK,
1249,E989,988480.0,OK,
1250,C606,1407400.0,OK,
1251,B933,669200.0,OK,
1252,E308,503620.0,OK,
1253,B060,567800.0,OK,
1254,B463,1597550.0,OK,
1255,C019,421440.0,OK,
1256,E231,943260.0,OK,
1257,E232,920120.0,OK,
1258,1519,1650300.0,OK,
1259,1528,1655100.0,OK,
1260,1315,1020420.0,OK,
1261,6469,1295940.0,OK,
1262,7067,1263200.0,OK,
1263,7068,764940.0,OK,
1264,7817,744700.0,OK,
1265,7821,1086620.0,OK,
1266,B790,1900700.0,OK,
1267,5581,329220.0,Fail,
1268,D903,458600.0,OK,
1269,D904,713920.0,OK,
1270,8249,1140200.0,OK,
1271,8260,1360100.0,OK,
1272,8261,2168300.0,OK,
1273,6013,527420.0,OK,
1274,6281,906060.0,OK,
1275,6282,627480.0,OK,
1276,C837,1843300.0,OK,
1277,C838,1461100.0,OK,
1278,C839,1236300.0,OK,
1279,C840,984000.0,OK,
1280,4155,876800.0,OK,
1281,E438,1241840.0,OK,
1282,E439,972960.0,OK,
1283,2610,873800.0,OK,
1284,C842,1924700.0,OK,
1285,C843,1721700.0,OK,
1286,C844,2095700.0,OK,
1287,4090,1118220.0,OK,
1288,7607,596180.0,OK,
1289,D369,723000.0,OK,
1290,E440,930680.0,OK,
1291,9294,1913200.0,OK,
1292,9295,684200.0,OK,
1293,9296,609400.0,Fail,
1294,4649,225000.0,Fail,
1295,4650,210220.0,Fail,
1296,A627,245320.0,Fail,
1297,A729,399100.0,Fail,
1298,A782,1657400.0,OK,
1299,A788,1961800.0,OK,
1300,5645,980580.0,OK,
1301,6223,647140.0,OK,
1302,6224,273720.0,Fail,
1303,9911,902420.0,OK,
1304,A248,863400.0,OK,
1305,B913,1785700.0,OK,
1306,3539,918100.0,OK,
1307,D620,1056100.0,OK,
1308,D621,147500.0,Fail,
1309,C609,606400.0,OK,
1310,C610,1008000.0,OK,
1311,C611,1382700.0,OK,
1312,7897,888160.0,OK,
1313,E309,487820.0,OK,
1314,E310,917620.0,OK,
1315,2735,1052400.0,OK,
1316,2744,1617600.0,OK,
1317,5790,391180.0,OK,
1318,6283,821200.0,OK,
1319,6284,509100.0,Fail,
1320,2012,1414200.0,OK,
1321,2330,1689500.0,OK,
1322,2331,1614300.0,OK,
1323,2580,1580500.0,OK,
1324,1350,1038420.0,OK,
1325,2623,643320.0,OK,
1326,2879,308060.0,Fail,
1327,3524,601920.0,OK,
1328,4302,461900.0,OK,
1329,8656,826140.0,OK,
1330,A896,501040.0,OK,
1331,C547,1715300.0,OK,
1332,C548,1504200.0,OK,
1333,C549,1562100.0,OK,
1334,C550,2123800.0,OK,
1335,C551,330700.0,Fail,
1336,E279,875760.0,OK,
1337,E280,612000.0,OK,
1338,E281,518640.0,OK,
1339,E282,580360.0,OK,
1340,3390,679900.0,OK,
1341,3391,441850.0,Fail,
1342,4066,725360.0,OK,
1343,4201,602200.0,OK,
1344,C146,1749400.0,OK,
1345,C147,1546800.0,OK,
1346,C148,1100600.0,OK,
1347,6468,698560.0,OK,
1348,9656,619520.0,OK,
1349,D988,948680.0,OK,
1350,D989,602620.0,OK,
1351,1499,656800.0,OK,
1352,1500,711200.0,OK,
1353,8867,1596300.0,OK,
1354,8868,797080.0,OK,
1355,D013,850540.0,OK,
1356,8265,835700.0,OK,
1357,8273,941200.0,OK,
1358,6286,308360.0,Fail,
1359,6287,561700.0,OK,
1360,6288,790480.0,OK,
1361,8033,802000.0,OK,
1362,B062,1170600.0,OK,
1363,B063,1558500.0,OK,
1364,2719,532900.0,OK,
1365,E233,908580.0,OK,
1366,0582,2088000.0,OK,
1367,A270,1089000.0,OK,
1368,A271,1693100.0,OK,
1369,8927,1254760.0,OK,
1370,B755,543880.0,OK,
1371,D032,596360.0,OK,
1372,D033,1410940.0,OK,
1373,A308,468900.0,Fail,
1374,A309,650000.0,OK,
1375,A310,724000.0,OK,
1376,3199,424560.0,Fail,
1377,7521,715300.0,OK,
1378,D050,693740.0,OK,
1379,E838,783220.0,OK,
1380,C150,1641400.0,OK,
1381,C151,600400.0,OK,
1382,5432,1050340.0,OK,
1383,7551,577440.0,OK,
1384,D990,910580.0,OK,
1385,D991,676380.0,OK,
1386,0585,1345900.0,OK,
1387,0684,1744700.0,OK,
1388,C615,265000.0,Fail,
1389,D007,803380.0,OK,
1390,E312,683420.0,OK,
1391,7513,1517500.0,OK,
1392,C153,1817500.0,OK,
1393,C154,1005000.0,OK,
1394,4832,556880.0,OK,
1395,D992,606540.0,OK,
1396,D993,693720.0,OK,
1397,1532,773200.0,OK,
1398,5747,812520.0,OK,
1399,7069,1181860.0,OK,
1400,7072,994880.0,OK,
1401,B839,1105300.0,OK,
1402,9433,557560.0,OK,
1403,D934,957480.0,OK,
1404,A019,370200.0,Fail,
1405,A020,1766300.0,OK,
1406,A021,595300.0,OK,
1407,4529,550800.0,OK,
1408,4619,563080.0,OK,
1409,5491,503860.0,Fail,
1410,4263,1560400.0,OK,
1411,4264,1702100.0,OK,
1412,7079,2101700.0,OK,
1413,7095,950100.0,OK,
1414,0444,443280.0,Fail,
1415,2710,374960.0,Fail,
1416,2999,648400.0,OK,
1417,C145,493620.0,Fail,
1418,B895,1467300.0,OK,
1419,B896,1280900.0,OK,
1420,2818,356240.0,Fail,
1421,D611,537700.0,OK,
1422,D612,644280.0,OK,
1423,A649,1723100.0,OK,
1424,A829,1781400.0,OK,
1425,A830,1431400.0,OK,
1426,D259,698100.0,OK,
1427,D260,585700.0,OK,
1428,D367,445040.0,Fail,
1429,E859,569280.0,OK,
1430,4594,1674800.0,OK,
1431,8135,713000.0,OK,
1432,2981,854280.0,OK,
1433,5101,721880.0,OK,
1434,C440,445360.0,OK,
1435,1400,717800.0,OK,
1436,A651,1271500.0,OK,
1437,5411,793640.0,OK,
1438,5414,863620.0,OK,
1439,A055,861860.0,OK,
1440,D261,417980.0,OK,
1441,D262,589740.0,OK,
1442,E846,426100.0,OK,
1443,0727,701500.0,OK,
1444,2536,535500.0,Fail,
1445,2445,680440.0,OK,
1446,5431,489900.0,Fail,
1447,7327,753400.0,OK,
1448,A655,1602900.0,OK,
1449,A656,1483900.0,OK,
1450,A657,1624300.0,OK,
1451,2724,657380.0,OK,
1452,D264,593420.0,OK,
1453,D265,923560.0,OK,
1454,0493,480350.0,OK,
1455,0501,725600.0,OK,
1456,E705,899100.0,OK,
1457,B064,950500.0,OK,
1458,B066,983900.0,OK,
1459,E234,919560.0,OK,
1460,E235,1304400.0,OK,
1461,E236,1260200.0,OK,
1462,8276,1644300.0,OK,
1463,8277,285800.0,Fail,
1464,6289,565340.0,OK,
1465,6419,423280.0,OK,
1466,B918,1813600.0,OK,
1467,3202,262800.0,Fail,
1468,A550,571460.0,OK,
1469,D624,811220.0,OK,
1470,D625,788900.0,OK,
1471,3555,286900.0,Fail,
1472,B919,505400.0,Fail,
1473,B920,605200.0,Fail,
1474,B921,1468900.0,OK,
1475,D626,509640.0,Fail,
1476,D627,690680.0,OK,
1477,B067,2242600.0,OK,
1478,B068,1372600.0,OK,
1479,B069,519200.0,Fail,
1480,3210,373040.0,Fail,
1481,E237,623280.0,OK,
1482,E238,780480.0,OK,
1483,0900,709600.0,OK,
1484,0901,1478400.0,OK,
1485,0904,502700.0,Fail,
1486,C851,2038000.0,OK,
1487,C852,716900.0,OK,
1488,C853,1682300.0,OK,
1489,7690,408860.0,Fail,
1490,B570,642860.0,OK,
1491,E445,700960.0,OK,
1492,E446,738180.0,OK,
1493,E447,708400.0,OK,
1494,0241,408000.0,Fail,
1495,4768,1172800.0,OK,
1496,4769,448900.0,Fail,
1497,C857,1281700.0,OK,
1498,3383,490360.0,Fail,
1499,7065,362300.0,Fail,
1500,E448,457300.0,OK,
1501,E449,790380.0,OK,
1502,E450,660640.0,OK,
1503,E451,930000.0,OK,
1504,0773,590200.0,OK,
1505,C858,1184200.0,OK,
1506,C859,955800.0,OK,
1507,4642,647940.0,OK,
1508,A590,606980.0,OK,
1509,B093,203740.0,Fail,
1510,E452,553380.0,OK,
1511,E453,666500.0,OK,
1512,7918,713300.0,OK,
1513,7919,475400.0,Fail,
1514,6031,739740.0,OK,
1515,6619,703880.0,OK,
1516,1537,1134600.0,OK,
1517,1545,1153700.0,OK,
1518,3216,650700.0,OK,
1519,7073,910580.0,OK,
1520,B565,1474400.0,OK,
1521,B566,1859700.0,OK,
1522,B567,1613500.0,OK,
1523,D858,854020.0,OK,
1524,D859,335900.0,Fail,
1525,D860,370400.0,OK,
1526,D861,481200.0,Fail,
1527,A659,1096200.0,OK,
1528,A660,1037000.0,OK,
1529,A661,1870200.0,OK,
1530,2948,625720.0,OK,
1531,D266,847300.0,OK,
1532,D267,361100.0,Fail,
1533,B540,338700.0,Fail,
1534,B541,614500.0,OK,
1535,B542,625100.0,OK,
1536,B543,390400.0,Fail,
1537,B544,528000.0,Fail,
1538,B545,455100.0,Fail,
1539,B546,1075900.0,OK,
1540,B547,632700.0,OK,
1541,A386,591740.0,OK,
1542,D491,761580.0,OK,
1543,D493,385860.0,Fail,
1544,D513,929660.0,OK,
1545,E248,842420.0,OK,
1546,E249,763620.0,OK,
1547,1698,1821400.0,OK,
1548,8309,1497700.0,OK,
1549,8313,1092700.0,OK,
1550,5522,750920.0,OK,
1551,6292,387560.0,Fail,
1552,6293,708640.0,OK,
1553,A989,711620.0,OK,
1554,4296,1875100.0,OK,
1555,4372,1105700.0,OK,
1556,B550,1672200.0,OK,
1557,B551,1807100.0,OK,
1558,B552,1968700.0,OK,
1559,B553,904900.0,OK,
1560,B554,964000.0,OK,
1561,3302,548760.0,OK,
1562,3308,842640.0,OK,
1563,4355,437820.0,Fail,
1564,5450,415600.0,Fail,
1565,7815,757100.0,OK,
1566,D807,1024180.0,OK,
1567,D808,460620.0,Fail,
1568,D809,639480.0,OK,
1569,0695,1698100.0,OK,
1570,0829,1279600.0,OK,
1571,0830,1309550.0,OK,
1572,D100,812360.0,OK,
1573,D101,919260.0,OK,
1574,7796,2339400.0,OK,
1575,7797,839900.0,OK,
1576,0583,859120.0,OK,
1577,0595,652860.0,OK,
1578,0731,440300.0,Fail,
1579,5739,1162800.0,OK,
1580,7799,971500.0,OK,
1581,7920,1695300.0,OK,
1582,7947,1022200.0,OK,
1583,7948,1069400.0,OK,
1584,7964,1790000.0,OK,
1585,0766,504880.0,Fail,
1586,0822,384360.0,Fail,
1587,0861,644660.0,OK,
1588,5785,736760.0,OK,
1589,6007,454640.0,Fail,
1590,6299,284700.0,Fail,
1591,8670,479520.0,Fail,
1592,B805,1777200.0,OK,
1593,B806,914100.0,OK,
1594,3203,596460.0,OK,
1595,D912,597220.0,OK,
1596,D913,1128680.0,OK,
1597,1909,1580000.0,OK,
1598,1911,1208800.0,OK,
1599,1912,2054900.0,OK,
1600,6033,739280.0,OK,
1601,6034,818080.0,OK,
1602,6039,816340.0,OK,
1603,8963,1552800.0,OK,
1604,8965,1833900.0,OK,
1605,8968,1027900.0,OK,
1606,0194,855840.0,OK,
1607,6596,545560.0,OK,
1608,6597,1012740.0,OK,
1609,6598,708360.0,OK,
1610,C862,1939750.0,OK,
1611,C863,1911400.0,OK,
1612,3871,786800.0,OK,
1613,A596,1110560.0,OK,
1614,E455,1069340.0,OK,
1615,E456,1330160.0,OK,
1616,E457,790800.0,OK,
1617,0732,1643500.0,OK,
1618,8946,1817100.0,OK,
1619,9001,850000.0,OK,
1620,2451,737040.0,OK,
1621,9041,538700.0,OK,
1622,9056,567960.0,OK,
1623,9986,412040.0,Fail,
1624,A565,1222500.0,OK,
1625,C156,1215300.0,OK,
1626,C157,946500.0,OK,
1627,2067,728980.0,OK,
1628,D994,592540.0,OK,
1629,D995,752080.0,OK,
1630,1562,1653600.0,OK,
1631,3221,580300.0,OK,
1632,7075,566460.0,OK,
1633,7879,633440.0,OK,
1634,8319,1201100.0,OK,
1635,8321,902200.0,OK,
1636,6294,1398700.0,OK,
1637,6295,641040.0,OK,
1638,8542,308460.0,Fail,
1639,C865,847400.0,OK,
1640,C866,1493400.0,OK,
1641,3222,643220.0,OK,
1642,3527,714420.0,OK,
1643,E458,287740.0,Fail,
1644,1027,1005800.0,OK,
1645,3633,794700.0,OK,
1646,5033,982100.0,OK,
1647,3600,539000.0,OK,
1648,4009,699660.0,OK,
1649,9814,771160.0,OK,
1650,E459,708040.0,OK,
1651,A150,983700.0,OK,
1652,C159,1672800.0,OK,
1653,C160,2008700.0,OK,
1654,C161,1364000.0,OK,
1655,C162,1546900.0,OK,
1656,4631,502240.0,Fail,
1657,7995,412660.0,Fail,
1658,D996,269420.0,Fail,
1659,D997,522580.0,OK,
1660,D998,660200.0,OK,
1661,B574,1184300.0,OK,
1662,B575,1197000.0,OK,
1663,B576,899700.0,OK,
1664,B577,1482200.0,OK,
1665,0209,371120.0,Fail,
1666,3554,588900.0,OK,
1667,4638,530580.0,OK,
1668,D813,645020.0,OK,
1669,D814,818760.0,OK,
1670,D815,646020.0,OK,
1671,C404,1199900.0,OK,
1672,C405,957000.0,OK,
1673,8748,423320.0,Fail,
1674,C799,658660.0,OK,
1675,E147,797940.0,OK,
1676,E149,470820.0,Fail,
1677,B928,278800.0,Fail,
1678,B929,1290600.0,OK,
1679,B930,1373700.0,OK,
1680,B931,1075700.0,OK,
1681,B932,1455200.0,OK,
1682,4911,535560.0,OK,
1683,6681,676480.0,OK,
1684,A523,474680.0,Fail,
1685,D632,545420.0,OK,
1686,D633,695200.0,OK,
1687,D634,482320.0,Fail,
1688,0701,1249900.0,OK,
1689,0702,999350.0,OK,
1690,A879,592350.0,OK,
1691,A880,1409300.0,OK,
1692,A881,311100.0,Fail,
1693,A882,1017600.0,OK,
1694,A883,812200.0,OK,
1695,A884,868800.0,OK,
1696,A885,688500.0,OK,
1697,2731,467100.0,Fail,
1698,D373,471400.0,Fail,
1699,D374,529200.0,OK,
1700,D375,536560.0,OK,
1701,D376,426560.0,Fail,
1702,9365,1609500.0,OK,
1703,6029,935740.0,OK,
1704,E932,561540.0,OK,
1705,5770,1462400.0,OK,
1706,C407,1662800.0,OK,
1707,C408,1661600.0,OK,
1708,8051,370460.0,Fail,
1709,8771,369840.0,Fail,
1710,E150,1025100.0,OK,
1711,0235,2109600.0,OK,
1712,B070,1441300.0,OK,
1713,B071,739700.0,OK,
1714,B072,866500.0,OK,
1715,B073,653000.0,OK,
1716,B074,776700.0,OK,
1717,7345,534700.0,OK,
1718,D866,772140.0,OK,
1719,E239,540060.0,OK,
1720,E240,912200.0,OK,
1721,B935,1711900.0,OK,
1722,7599,593660.0,OK,
1723,8774,890360.0,OK,
1724,D637,1227700.0,OK,
1725,D638,395760.0,Fail,
1726,8717,1572000.0,OK,
1727,B792,757600.0,OK,
1728,B793,838200.0,OK,
1729,B794,926600.0,OK,
1730,B796,1594700.0,OK,
1731,4871,533380.0,OK,
1732,8506,818440.0,OK,
1733,D905,564260.0,OK,
1734,D906,827060.0,OK,
1735,A401,1860500.0,OK,
1736,A402,956400.0,OK,
1737,B937,1703200.0,OK,
1738,9419,1421480.0,OK,
1739,D639,797720.0,OK,
1740,D640,884940.0,OK,
1741,3307,1050300.0,OK,
1742,C619,1595100.0,OK,
1743,C620,1394900.0,OK,
1744,C621,1209600.0,OK,
1745,5441,441520.0,Fail,
1746,9115,616740.0,OK,
1747,E316,681660.0,OK,
1748,E317,606800.0,OK,
1749,B788,697500.0,OK,
1750,B789,787050.0,OK,
1751,D901,659960.0,OK,
1752,D902,745400.0,OK,
1753,5181,1916000.0,OK,
1754,5183,661300.0,OK,
1755,1432,992940.0,OK,
1756,4918,1028100.0,OK,
1757,9416,244420.0,Fail,
1758,B075,637100.0,Fail,
1759,B076,1708400.0,OK,
1760,B077,1537300.0,OK,
1761,B078,966000.0,OK,
1762,9917,714920.0,OK,
1763,D405,1084840.0,OK,
1764,D406,869680.0,OK,
1765,1231,685900.0,OK,
1766,1245,1760000.0,OK,
1767,1248,1057400.0,OK,
1768,1255,1714800.0,OK,
1769,1267,1374100.0,OK,
1770,1280,1178600.0,OK,
1771,4751,790640.0,OK,
1772,4752,798580.0,OK,
1773,4753,1100300.0,OK,
1774,4755,807720.0,OK,
1775,4759,978980.0,OK,
1776,4760,849740.0,OK,
1777,5698,435700.0,Fail,
1778,A485,1437820.0,OK,
1779,3116,1434300.0,OK,
1780,3118,1148500.0,OK,
1781,3119,774700.0,OK,
1782,6420,471420.0,Fail,
1783,6422,582460.0,OK,
1784,9475,1191100.0,OK,
1785,E123,350660.0,Fail,
1786,C409,1986200.0,OK,
1787,C410,1266900.0,OK,
1788,C411,952200.0,OK,
1789,C412,1477900.0,OK,
1790,C413,1122000.0,OK,
1791,C414,1047500.0,OK,
1792,D999,528140.0,OK,
1793,E151,758180.0,OK,
1794,E152,734280.0,OK,
1795,0633,457800.0,Fail,
1796,0637,1505600.0,OK,
1797,0682,754500.0,OK,
1798,0781,1896700.0,OK,
1799,1069,1446000.0,OK,
1800,3800,902980.0,OK,
1801,E708,578480.0,OK,
1802,E709,734460.0,OK,
1803,0086,1404300.0,OK,
1804,0087,1556500.0,OK,
1805,0093,1595300.0,OK,
1806,2372,551600.0,Fail,
1807,2376,632720.0,OK,
1808,3386,664760.0,OK,
1809,E563,1000400.0,OK,
1810,E564,767200.0,OK,
1811,E565,478780.0,Fail,
1812,0561,1369000.0,OK,
1813,0567,1232400.0,OK,
1814,0604,1141000.0,OK,
1815,0618,748150.0,OK,
1816,0712,498300.0,Fail,
1817,5030,1451500.0,OK,
1818,5044,947800.0,OK,
1819,5045,1140700.0,OK,
1820,5058,1230900.0,OK,
1821,8622,545580.0,OK,
1822,D194,583900.0,OK,
1823,D195,483900.0,Fail,
1824,D196,528660.0,OK,
1825,D197,579300.0,OK,
1826,A662,709400.0,OK,
1827,A663,762900.0,OK,
1828,A664,1169600.0,OK,
1829,A665,1211700.0,OK,
1830,A666,423200.0,Fail,
1831,A667,1135100.0,OK,
1832,A668,1145400.0,OK,
1833,7440,644800.0,OK,
1834,D268,659180.0,OK,
1835,D269,339820.0,Fail,
1836,D270,583120.0,OK,
1837,D271,329940.0,Fail,
1838,8004,1625300.0,OK,
1839,3377,679700.0,OK,
1840,7076,592520.0,OK,
1841,1700,999300.0,OK,
1842,5757,475460.0,OK,
1843,6481,97940.0,Fail,
1844,6484,1113840.0,OK,
1845,6485,1090100.0,OK,
1846,7869,265840.0,Fail,
1847,4426,1156100.0,OK,
1848,4447,1871200.0,OK,
1849,4458,1043600.0,OK,
1850,4477,1421600.0,OK,
1851,4552,19100.0,Fail,C
1852,A675,1318500.0,OK,
1853,A676,1273300.0,OK,
1854,C074,339660.0,Fail,
1855,D272,605140.0,OK,
1856,D273,573400.0,OK,
1857,D274,606960.0,OK,
1858,D275,680560.0,OK,
1859,8005,1099500.0,OK,
1860,8006,396700.0,Fail,
1861,8007,410900.0,Fail,
1862,7084,174980.0,Fail,
